id_equipo;vida_util_consumida;tasa_incidencias_tecnicas;tiempo_inactividad_acumulado;costo_mto_reactivo_acumulado;ubicacion_activo;estado_integridad_hardware;tipo_equipo
2422;1303;0;0;2197;UDLAPARK;Excelente;Computadora de Escritorio
2423;5966;4;1078;7499;GRANADOS;Regular;Proyector
2424;4333;0;0;3553;GRANADOS;Bueno;Laptop
2425;1634;0;0;106;UDLAPARK;Excelente;Computadora de Escritorio
2426;8644;4;1317;2000;UDLAPARK;Critico;Proyector
2427;1327;0;0;2286;UDLAPARK;Excelente;Computadora de Escritorio
2428;7792;5;151;24361;GRANADOS;Critico;Computadora de Escritorio
2429;1614;0;0;1909;GRANADOS;Excelente;Computadora de Escritorio
2430;9611;5;1449;38745;GRANADOS;Critico;Computadora de Escritorio
2431;4788;2;617;4581;UDLAPARK;Bueno;Proyector
2432;5381;4;1332;7915;UDLAPARK;Regular;Laptop
2433;995;6;150;32819;UDLAPARK;Critico;Computadora de Escritorio
2434;2232;0;0;318;UDLAPARK;Excelente;Laptop
2435;8407;6;2396;39465;GRANADOS;Critico;Servidor
2436;3596;0;0;2521;UDLAPARK;Bueno;Computadora de Escritorio
2437;4394;1;267;5812;COLON;Bueno;Computadora de Escritorio
2438;250;0;0;2571;UDLAPARK;Excelente;Computadora de Escritorio
2439;2275;1;17;4267;COLON;Bueno;Laptop
2440;1633;0;0;209;UDLAPARK;Excelente;Proyector
2441;4717;1;173;7774;UDLAPARK;Bueno;Proyector
2442;550;1;164;7716;GRANADOS;Bueno;Computadora de Escritorio
2443;634;2;337;11359;UDLAPARK;Regular;Computadora de Escritorio
2444;7867;5;961;13862;COLON;Regular;Impresora
2445;4619;1;317;6105;UDLAPARK;Bueno;Computadora de Escritorio
2446;1288;0;0;60;UDLAPARK;Excelente;Proyector
2447;1284;0;0;2885;GRANADOS;Excelente;Computadora de Escritorio
2448;1266;0;0;2855;GRANADOS;Excelente;Computadora de Escritorio
2449;638;0;0;699;UDLAPARK;Excelente;Proyector
2450;50;0;0;1584;GRANADOS;Excelente;Laptop
2451;218;0;0;2886;UDLAPARK;Excelente;Computadora de Escritorio
2452;8268;6;1745;23252;UDLAPARK;Critico;Computadora de Escritorio
2453;463;2;38;314;GRANADOS;Bueno;Laptop
2454;1606;0;0;1441;UDLAPARK;Excelente;Computadora de Escritorio
2455;5255;1;213;4205;UDLAPARK;Bueno;Laptop
2456;129;0;0;1823;UDLAPARK;Excelente;Impresora
2457;2773;0;0;4076;UDLAPARK;Bueno;Proyector
2458;2607;1;305;5034;UDLAPARK;Bueno;Computadora de Escritorio
2459;4307;1;351;7836;GRANADOS;Bueno;Laptop
2460;5363;1;283;3288;UDLAPARK;Bueno;Proyector
2461;9794;5;1187;31155;UDLAPARK;Critico;Servidor
2462;8929;4;1011;34743;UDLAPARK;Critico;Laptop
2463;3742;1;229;3175;GRANADOS;Bueno;Proyector
2464;4119;2;418;4668;GRANADOS;Bueno;Laptop
2465;4961;0;0;4641;GRANADOS;Bueno;Computadora de Escritorio
2466;1781;0;0;2846;UDLAPARK;Excelente;Computadora de Escritorio
2467;4629;0;0;6795;UDLAPARK;Bueno;Proyector
2468;2399;0;0;2935;GRANADOS;Excelente;Proyector
2469;4436;2;716;3269;GRANADOS;Bueno;Proyector
2470;2804;0;0;6281;UDLAPARK;Bueno;Laptop
2471;2082;0;0;135;GRANADOS;Excelente;Computadora de Escritorio
2472;8964;4;1295;20776;UDLAPARK;Critico;Computadora de Escritorio
2473;1000;10;1514;18435;UDLAPARK;Critico;Computadora de Escritorio
2474;500;3;637;13553;UDLAPARK;Regular;Laptop
2475;3948;0;0;3796;UDLAPARK;Bueno;Computadora de Escritorio
2476;9008;8;2662;34672;GRANADOS;Critico;Computadora de Escritorio
2477;114;0;0;2175;UDLAPARK;Excelente;Computadora de Escritorio
2478;6026;2;566;9252;UDLAPARK;Regular;Laptop
2479;250;0;0;1206;UDLAPARK;Excelente;Proyector
2480;5792;0;0;8112;UDLAPARK;Regular;Computadora de Escritorio
2481;1364;0;0;301;UDLAPARK;Excelente;Proyector
2482;9615;5;1535;24878;UDLAPARK;Critico;Laptop
2483;9519;6;1865;32181;UDLAPARK;Critico;Laptop
2484;1991;0;0;2529;UDLAPARK;Excelente;Computadora de Escritorio
2485;3896;2;50;7493;UDLAPARK;Bueno;Laptop
2486;9334;6;2356;29935;UDLAPARK;Critico;Computadora de Escritorio
2487;446;0;0;5817;GRANADOS;Bueno;Laptop
2488;8397;6;2105;36653;UDLAPARK;Critico;Laptop
2489;5141;0;0;4929;UDLAPARK;Bueno;Proyector
2490;2998;3;1055;4129;UDLAPARK;Bueno;Computadora de Escritorio
2491;979;0;0;442;COLON;Excelente;Laptop
2492;183;0;0;2565;UDLAPARK;Excelente;Computadora de Escritorio
2493;6179;3;1063;7784;GRANADOS;Regular;Servidor
2494;2739;0;0;4413;GRANADOS;Bueno;Laptop
2495;2923;1;198;4547;UDLAPARK;Bueno;Laptop
2496;4761;1;368;3853;GRANADOS;Bueno;Laptop
2497;374;0;0;7899;UDLAPARK;Bueno;Computadora de Escritorio
2498;9037;3;914;37488;UDLAPARK;Critico;Impresora
2499;8803;3;979;22559;UDLAPARK;Critico;Servidor
2500;3527;2;609;740;GRANADOS;Bueno;Proyector
2501;6996;3;877;10937;UDLAPARK;Regular;Laptop
2502;5849;5;1938;12195;UDLAPARK;Regular;Laptop
2503;550;2;317;4027;UDLAPARK;Bueno;Laptop
2504;9134;4;657;27058;UDLAPARK;Critico;Computadora de Escritorio
2505;1864;0;0;279;UDLAPARK;Excelente;Computadora de Escritorio
2506;1426;0;0;555;UDLAPARK;Excelente;Laptop
2507;9195;5;1069;19447;UDLAPARK;Critico;Laptop
2508;2751;1;194;7941;UDLAPARK;Bueno;Proyector
2509;6762;5;121;13911;UDLAPARK;Regular;Computadora de Escritorio
2510;8834;6;206;33446;UDLAPARK;Critico;Impresora
2511;1104;0;0;1357;UDLAPARK;Excelente;Proyector
2512;8426;5;1605;18575;GRANADOS;Critico;Laptop
2513;4884;0;0;7996;UDLAPARK;Bueno;Proyector
2514;4422;2;665;6345;GRANADOS;Bueno;Computadora de Escritorio
2515;3806;0;0;359;UDLAPARK;Bueno;Laptop
2516;9643;1;352;28568;UDLAPARK;Critico;Laptop
2517;58;0;0;1214;COLON;Excelente;Impresora
2518;3787;0;0;7106;COLON;Bueno;Computadora de Escritorio
2519;6602;0;0;8004;UDLAPARK;Regular;Servidor
2520;5451;2;786;1224;UDLAPARK;Regular;Proyector
2521;6089;3;1022;12135;COLON;Regular;Computadora de Escritorio
2522;1321;0;0;912;UDLAPARK;Excelente;Laptop
2523;1777;0;0;602;UDLAPARK;Excelente;Computadora de Escritorio
2524;3354;0;0;3398;UDLAPARK;Bueno;Servidor
2525;5992;4;1581;9391;UDLAPARK;Regular;Computadora de Escritorio
2526;693;0;0;452;UDLAPARK;Excelente;Laptop
2527;2034;0;0;2031;UDLAPARK;Excelente;Computadora de Escritorio
2528;9347;5;1308;3436;UDLAPARK;Critico;Computadora de Escritorio
2529;1251;0;0;2195;UDLAPARK;Excelente;Computadora de Escritorio
2530;8394;13;3103;3735;UDLAPARK;Critico;Proyector
2531;5101;4;1075;10266;UDLAPARK;Regular;Computadora de Escritorio
2532;7504;2;63;9554;UDLAPARK;Regular;Computadora de Escritorio
2533;1277;0;0;2611;GRANADOS;Excelente;Computadora de Escritorio
2534;1504;0;0;418;GRANADOS;Excelente;Proyector
2535;6824;4;601;9825;UDLAPARK;Regular;Laptop
2536;769;0;0;925;UDLAPARK;Regular;Servidor
2537;6535;2;708;785;UDLAPARK;Regular;Proyector
2538;1967;0;0;311;UDLAPARK;Excelente;Proyector
2539;7752;2;792;874;COLON;Regular;Impresora
2540;690;3;493;9972;COLON;Regular;Impresora
2541;6618;0;0;8578;UDLAPARK;Regular;Computadora de Escritorio
2542;5752;2;415;7068;COLON;Regular;Proyector
2543;777;3;751;11552;UDLAPARK;Regular;Laptop
2544;4532;0;0;6789;GRANADOS;Bueno;Laptop
2545;1625;0;0;762;UDLAPARK;Excelente;Laptop
2546;4293;0;0;2692;UDLAPARK;Bueno;Proyector
2547;1603;0;0;1853;UDLAPARK;Excelente;Proyector
2548;3636;1;396;4738;UDLAPARK;Bueno;Laptop
2549;2507;1;21;5341;GRANADOS;Bueno;Computadora de Escritorio
2550;1744;0;0;115;UDLAPARK;Excelente;Proyector
2551;1784;0;0;51;UDLAPARK;Excelente;Proyector
2552;1905;0;0;483;UDLAPARK;Excelente;Laptop
2553;6441;1;382;8449;UDLAPARK;Regular;Computadora de Escritorio
2554;8945;3;818;24518;GRANADOS;Critico;Proyector
2555;1536;0;0;264;GRANADOS;Excelente;Computadora de Escritorio
2556;8993;5;122;22602;UDLAPARK;Critico;Laptop
2557;4089;1;222;5978;UDLAPARK;Bueno;Laptop
2558;250;0;0;248;GRANADOS;Excelente;Laptop
2559;204;0;0;1611;UDLAPARK;Excelente;Computadora de Escritorio
2560;3736;1;162;3965;GRANADOS;Bueno;Proyector
2561;6669;2;602;14729;UDLAPARK;Regular;Computadora de Escritorio
2562;702;1;211;9703;UDLAPARK;Regular;Laptop
2563;1518;0;0;202;UDLAPARK;Excelente;Computadora de Escritorio
2564;1958;0;0;2662;UDLAPARK;Excelente;Laptop
2565;4149;0;0;5946;UDLAPARK;Bueno;Computadora de Escritorio
2566;1613;0;0;1256;UDLAPARK;Excelente;Proyector
2567;1651;0;0;1892;COLON;Excelente;Computadora de Escritorio
2568;615;0;0;1671;UDLAPARK;Excelente;Proyector
2569;7986;4;672;8249;UDLAPARK;Regular;Laptop
2570;8517;6;2329;1716;COLON;Critico;Proyector
2571;4106;0;0;4577;GRANADOS;Bueno;Computadora de Escritorio
2572;762;6;1257;1983;COLON;Critico;Computadora de Escritorio
2573;1783;0;0;2957;UDLAPARK;Excelente;Laptop
2574;3563;0;0;7769;COLON;Bueno;Servidor
2575;2003;0;0;2267;UDLAPARK;Excelente;Laptop
2576;4655;1;284;5375;UDLAPARK;Bueno;Servidor
2577;8096;6;2251;30045;UDLAPARK;Critico;Servidor
2578;3535;2;591;7493;UDLAPARK;Bueno;Proyector
2579;3654;0;0;2316;GRANADOS;Bueno;Laptop
2580;550;0;0;5024;UDLAPARK;Bueno;Computadora de Escritorio
2581;1947;0;0;2621;UDLAPARK;Excelente;Servidor
2582;8488;5;1933;29023;GRANADOS;Critico;Proyector
2583;4503;0;0;2722;GRANADOS;Bueno;Laptop
2584;396;2;395;3318;COLON;Bueno;Computadora de Escritorio
2585;550;4;865;7571;GRANADOS;Bueno;Proyector
2586;550;1;25;2685;GRANADOS;Bueno;Laptop
2587;1777;0;0;287;UDLAPARK;Excelente;Computadora de Escritorio
2588;7129;2;503;11985;UDLAPARK;Regular;Computadora de Escritorio
2589;2383;0;0;1396;GRANADOS;Excelente;Laptop
2590;6302;4;957;11571;UDLAPARK;Regular;Computadora de Escritorio
2591;6968;1;237;13454;GRANADOS;Regular;Proyector
2592;5686;3;845;7088;UDLAPARK;Regular;Proyector
2593;5001;1;152;3514;GRANADOS;Bueno;Computadora de Escritorio
2594;3062;0;0;5882;GRANADOS;Bueno;Computadora de Escritorio
2595;1441;0;0;2837;UDLAPARK;Excelente;Impresora
2596;500;8;1445;10401;COLON;Regular;Computadora de Escritorio
2597;250;0;0;398;UDLAPARK;Excelente;Computadora de Escritorio
2598;401;2;505;2571;UDLAPARK;Bueno;Computadora de Escritorio
2599;1864;0;0;683;GRANADOS;Excelente;Computadora de Escritorio
2600;50;0;0;971;GRANADOS;Excelente;Proyector
2601;4181;2;599;5166;UDLAPARK;Bueno;Computadora de Escritorio
2602;1436;0;0;174;GRANADOS;Excelente;Proyector
2603;6555;1;306;9487;UDLAPARK;Regular;Laptop
2604;1261;0;0;1945;UDLAPARK;Excelente;Laptop
2605;145;0;0;772;UDLAPARK;Excelente;Proyector
2606;4253;1;268;3676;UDLAPARK;Bueno;Laptop
2607;1847;0;0;841;UDLAPARK;Excelente;Servidor
2608;1007;0;0;711;GRANADOS;Excelente;Proyector
2609;5469;2;467;12315;UDLAPARK;Regular;Computadora de Escritorio
2610;1732;0;0;2699;UDLAPARK;Excelente;Proyector
2611;5946;5;1632;14359;UDLAPARK;Regular;Laptop
2612;1745;0;0;381;UDLAPARK;Excelente;Computadora de Escritorio
2613;1516;0;0;67;UDLAPARK;Excelente;Computadora de Escritorio
2614;5731;3;51;7487;UDLAPARK;Regular;Servidor
2615;50;0;0;2139;GRANADOS;Excelente;Laptop
2616;1136;0;0;1267;UDLAPARK;Excelente;Computadora de Escritorio
2617;4868;0;0;6067;UDLAPARK;Bueno;Proyector
2618;1308;0;0;916;GRANADOS;Excelente;Computadora de Escritorio
2619;6761;2;35;11435;UDLAPARK;Regular;Computadora de Escritorio
2620;1863;0;0;1399;GRANADOS;Excelente;Computadora de Escritorio
2621;7486;7;1775;11724;UDLAPARK;Regular;Laptop
2622;8519;5;1831;24908;UDLAPARK;Critico;Impresora
2623;2401;1;324;7121;UDLAPARK;Bueno;Laptop
2624;9735;6;2327;37362;UDLAPARK;Critico;Computadora de Escritorio
2625;3591;2;41;749;UDLAPARK;Bueno;Computadora de Escritorio
2626;8901;4;1203;20246;UDLAPARK;Critico;Proyector
2627;1558;0;0;2706;COLON;Excelente;Computadora de Escritorio
2628;7101;1;384;810;UDLAPARK;Regular;Laptop
2629;3871;1;156;4859;UDLAPARK;Bueno;Computadora de Escritorio
2630;362;1;204;3536;UDLAPARK;Bueno;Computadora de Escritorio
2631;3445;0;0;4226;COLON;Bueno;Proyector
2632;800;3;1195;13052;GRANADOS;Regular;Computadora de Escritorio
2633;2121;0;0;106;UDLAPARK;Excelente;Laptop
2634;50;0;0;487;GRANADOS;Excelente;Servidor
2635;5902;4;1163;13094;GRANADOS;Regular;Laptop
2636;6948;3;769;13435;UDLAPARK;Regular;Laptop
2637;8545;0;0;17238;UDLAPARK;Critico;Proyector
2638;7146;4;1034;12541;UDLAPARK;Regular;Computadora de Escritorio
2639;8347;8;2355;22726;GRANADOS;Critico;Computadora de Escritorio
2640;6399;0;0;13487;UDLAPARK;Regular;Laptop
2641;2049;0;0;604;UDLAPARK;Excelente;Proyector
2642;689;0;0;1769;UDLAPARK;Excelente;Proyector
2643;6594;2;73;7492;UDLAPARK;Regular;Computadora de Escritorio
2644;513;1;307;3281;GRANADOS;Bueno;Laptop
2645;1086;0;0;2049;GRANADOS;Excelente;Laptop
2646;3806;1;28;5814;GRANADOS;Bueno;Computadora de Escritorio
2647;9398;4;1153;21301;UDLAPARK;Critico;Laptop
2648;5419;2;699;468;UDLAPARK;Bueno;Servidor
2649;455;1;23;3916;UDLAPARK;Bueno;Computadora de Escritorio
2650;515;1;261;4207;GRANADOS;Bueno;Proyector
2651;2326;0;0;977;UDLAPARK;Excelente;Servidor
2652;4891;0;0;2393;GRANADOS;Bueno;Proyector
2653;3933;3;687;2545;UDLAPARK;Bueno;Laptop
2654;1535;0;0;2345;GRANADOS;Excelente;Computadora de Escritorio
2655;7315;3;49;8008;GRANADOS;Regular;Computadora de Escritorio
2656;407;1;332;6642;COLON;Bueno;Computadora de Escritorio
2657;7623;3;464;9379;UDLAPARK;Regular;Impresora
2658;9056;2;665;35844;UDLAPARK;Critico;Computadora de Escritorio
2659;50;0;0;44;GRANADOS;Excelente;Servidor
2660;6091;4;1044;10391;UDLAPARK;Regular;Computadora de Escritorio
2661;3677;1;376;7639;UDLAPARK;Bueno;Computadora de Escritorio
2662;7812;9;156;19163;UDLAPARK;Critico;Computadora de Escritorio
2663;1064;0;0;1401;UDLAPARK;Excelente;Proyector
2664;6933;1;322;10898;GRANADOS;Regular;Computadora de Escritorio
2665;3551;0;0;7867;UDLAPARK;Bueno;Servidor
2666;1829;0;0;47;UDLAPARK;Excelente;Servidor
2667;110;0;0;819;UDLAPARK;Excelente;Computadora de Escritorio
2668;5054;5;992;12556;UDLAPARK;Regular;Laptop
2669;7644;1;351;11262;UDLAPARK;Regular;Proyector
2670;1791;0;0;1837;UDLAPARK;Excelente;Impresora
2671;257;0;0;2959;UDLAPARK;Bueno;Computadora de Escritorio
2672;3282;1;202;4497;UDLAPARK;Bueno;Proyector
2673;6037;3;576;7997;GRANADOS;Regular;Computadora de Escritorio
2674;1196;0;0;1894;UDLAPARK;Excelente;Laptop
2675;782;5;1872;16986;UDLAPARK;Critico;Computadora de Escritorio
2676;1681;0;0;1678;UDLAPARK;Excelente;Laptop
2677;4569;0;0;2359;UDLAPARK;Bueno;Servidor
2678;1546;0;0;1111;UDLAPARK;Excelente;Proyector
2679;1698;0;0;1332;UDLAPARK;Excelente;Proyector
2680;497;0;0;7468;UDLAPARK;Bueno;Proyector
2681;931;0;0;653;GRANADOS;Excelente;Proyector
2682;6033;1;357;10285;GRANADOS;Regular;Proyector
2683;2231;0;0;66;COLON;Excelente;Proyector
2684;3237;0;0;3015;UDLAPARK;Bueno;Impresora
2685;1252;0;0;1493;UDLAPARK;Excelente;Computadora de Escritorio
2686;1772;0;0;1024;UDLAPARK;Excelente;Computadora de Escritorio
2687;105;0;0;2423;UDLAPARK;Excelente;Computadora de Escritorio
2688;4883;1;324;5056;UDLAPARK;Bueno;Proyector
2689;4748;2;436;7108;UDLAPARK;Bueno;Computadora de Escritorio
2690;418;1;339;5294;UDLAPARK;Bueno;Servidor
2691;550;0;0;525;UDLAPARK;Bueno;Proyector
2692;3957;1;219;4827;GRANADOS;Bueno;Servidor
2693;1169;0;0;1343;GRANADOS;Excelente;Computadora de Escritorio
2694;3873;0;0;5209;COLON;Bueno;Computadora de Escritorio
2695;8817;4;849;27141;UDLAPARK;Critico;Computadora de Escritorio
2696;3339;1;26;521;UDLAPARK;Bueno;Proyector
2697;6005;4;1086;14819;UDLAPARK;Regular;Computadora de Escritorio
2698;1273;0;0;567;GRANADOS;Excelente;Laptop
2699;684;4;1057;12312;UDLAPARK;Regular;Laptop
2700;500;1;255;14895;UDLAPARK;Regular;Laptop
2701;5339;0;0;4319;UDLAPARK;Bueno;Servidor
2702;893;1;231;23637;UDLAPARK;Critico;Proyector
2703;1592;0;0;150;UDLAPARK;Excelente;Proyector
2704;1395;0;0;469;UDLAPARK;Excelente;Proyector
2705;6673;5;872;12073;UDLAPARK;Regular;Computadora de Escritorio
2706;7227;4;976;8058;GRANADOS;Regular;Proyector
2707;1431;0;0;1863;UDLAPARK;Excelente;Proyector
2708;2382;0;0;1217;UDLAPARK;Excelente;Laptop
2709;1766;0;0;271;UDLAPARK;Excelente;Computadora de Escritorio
2710;166;0;0;2241;UDLAPARK;Excelente;Computadora de Escritorio
2711;6099;2;557;13839;GRANADOS;Regular;Proyector
2712;3183;2;473;2346;COLON;Bueno;Laptop
2713;154;0;0;2846;UDLAPARK;Excelente;Impresora
2714;3885;1;225;5573;COLON;Bueno;Computadora de Escritorio
2715;1868;0;0;2388;UDLAPARK;Excelente;Laptop
2716;1515;0;0;576;COLON;Excelente;Proyector
2717;3183;1;361;4133;UDLAPARK;Bueno;Computadora de Escritorio
2718;831;7;1406;27282;UDLAPARK;Critico;Laptop
2719;7607;0;0;7001;UDLAPARK;Regular;Computadora de Escritorio
2720;1281;0;0;2523;UDLAPARK;Excelente;Laptop
2721;9939;5;149;15674;UDLAPARK;Critico;Laptop
2722;6965;1;215;10633;UDLAPARK;Regular;Laptop
2723;6701;2;532;13576;UDLAPARK;Regular;Computadora de Escritorio
2724;470;0;0;4333;UDLAPARK;Bueno;Servidor
2725;3682;1;308;5218;UDLAPARK;Bueno;Servidor
2726;1209;0;0;1565;UDLAPARK;Excelente;Servidor
2727;2425;0;0;77;UDLAPARK;Excelente;Computadora de Escritorio
2728;63;0;0;1044;COLON;Excelente;Proyector
2729;1215;0;0;1945;COLON;Excelente;Computadora de Escritorio
2730;2311;3;913;7323;GRANADOS;Bueno;Computadora de Escritorio
2731;6811;2;647;14477;UDLAPARK;Regular;Computadora de Escritorio
2732;3961;0;0;7352;GRANADOS;Bueno;Proyector
2733;1767;0;0;905;GRANADOS;Excelente;Computadora de Escritorio
2734;9115;8;2906;27448;UDLAPARK;Critico;Proyector
2735;8145;0;0;30125;GRANADOS;Critico;Proyector
2736;6605;4;658;7998;UDLAPARK;Regular;Servidor
2737;839;5;1045;16443;GRANADOS;Critico;Servidor
2738;3258;1;247;6897;UDLAPARK;Bueno;Laptop
2739;8802;4;839;33978;UDLAPARK;Critico;Laptop
2740;978;0;0;286;UDLAPARK;Excelente;Computadora de Escritorio
2741;3754;2;41;3001;UDLAPARK;Bueno;Computadora de Escritorio
2742;1157;0;0;2287;UDLAPARK;Excelente;Proyector
2743;1503;0;0;1073;GRANADOS;Excelente;Laptop
2744;1565;0;0;987;UDLAPARK;Excelente;Laptop
2745;3838;1;172;3116;UDLAPARK;Bueno;Proyector
2746;6831;4;1163;12943;GRANADOS;Regular;Servidor
2747;5195;0;0;3636;UDLAPARK;Bueno;Laptop
2748;1812;0;0;2516;UDLAPARK;Excelente;Computadora de Escritorio
2749;7438;5;1902;8991;UDLAPARK;Regular;Proyector
2750;4456;2;617;4715;GRANADOS;Bueno;Impresora
2751;3649;2;462;2081;GRANADOS;Bueno;Proyector
2752;6854;2;549;1262;GRANADOS;Regular;Computadora de Escritorio
2753;231;0;0;891;UDLAPARK;Excelente;Computadora de Escritorio
2754;967;0;0;2031;GRANADOS;Excelente;Proyector
2755;9492;5;1814;22004;GRANADOS;Critico;Laptop
2756;161;0;0;2314;UDLAPARK;Excelente;Computadora de Escritorio
2757;4994;1;251;2252;GRANADOS;Bueno;Laptop
2758;859;6;1501;34208;UDLAPARK;Critico;Servidor
2759;7512;2;569;8232;UDLAPARK;Regular;Laptop
2760;872;0;0;284;UDLAPARK;Excelente;Servidor
2761;1467;0;0;2165;COLON;Excelente;Computadora de Escritorio
2762;984;0;0;538;COLON;Excelente;Proyector
2763;3543;1;374;3993;UDLAPARK;Bueno;Computadora de Escritorio
2764;209;0;0;6645;UDLAPARK;Bueno;Laptop
2765;2081;0;0;1802;UDLAPARK;Excelente;Impresora
2766;9421;5;1064;18035;UDLAPARK;Critico;Computadora de Escritorio
2767;4702;0;0;7907;UDLAPARK;Bueno;Proyector
2768;884;0;0;2993;UDLAPARK;Excelente;Computadora de Escritorio
2769;4877;1;263;3915;UDLAPARK;Bueno;Computadora de Escritorio
2770;5537;4;83;11162;UDLAPARK;Regular;Proyector
2771;1377;0;0;245;UDLAPARK;Excelente;Laptop
2772;1443;0;0;1799;UDLAPARK;Excelente;Computadora de Escritorio
2773;7051;2;39;8568;UDLAPARK;Regular;Computadora de Escritorio
2774;3884;1;298;5385;UDLAPARK;Bueno;Computadora de Escritorio
2775;4405;0;0;220;UDLAPARK;Bueno;Computadora de Escritorio
2776;4119;0;0;502;GRANADOS;Bueno;Laptop
2777;694;0;0;2549;UDLAPARK;Excelente;Computadora de Escritorio
2778;987;0;0;2475;UDLAPARK;Excelente;Proyector
2779;3542;0;0;4549;GRANADOS;Bueno;Laptop
2780;535;0;0;2938;UDLAPARK;Excelente;Proyector
2781;1848;0;0;983;UDLAPARK;Excelente;Servidor
2782;5886;2;782;7861;COLON;Regular;Laptop
2783;8643;6;1609;26079;UDLAPARK;Critico;Computadora de Escritorio
2784;7431;6;1768;7215;COLON;Regular;Computadora de Escritorio
2785;8744;3;1051;2182;UDLAPARK;Critico;Servidor
2786;1293;0;0;1848;UDLAPARK;Excelente;Computadora de Escritorio
2787;7504;4;868;15711;UDLAPARK;Critico;Computadora de Escritorio
2788;1073;0;0;2445;UDLAPARK;Excelente;Laptop
2789;9763;7;1259;38651;UDLAPARK;Critico;Computadora de Escritorio
2790;9277;5;1173;18748;GRANADOS;Critico;Proyector
2791;6361;3;569;14993;UDLAPARK;Regular;Laptop
2792;8795;9;3001;39278;GRANADOS;Critico;Laptop
2793;3794;1;389;4432;UDLAPARK;Bueno;Servidor
2794;130;0;0;1573;UDLAPARK;Excelente;Proyector
2795;4133;2;364;6898;COLON;Bueno;Laptop
2796;3414;1;253;5014;UDLAPARK;Bueno;Computadora de Escritorio
2797;1531;0;0;1019;GRANADOS;Excelente;Computadora de Escritorio
2798;3323;0;0;3701;GRANADOS;Bueno;Computadora de Escritorio
2799;9058;4;1255;30072;UDLAPARK;Critico;Computadora de Escritorio
2800;1173;0;0;1754;UDLAPARK;Excelente;Laptop
2801;6122;4;981;14457;UDLAPARK;Regular;Computadora de Escritorio
2802;8728;10;348;25824;UDLAPARK;Critico;Proyector
2803;8903;3;965;19809;UDLAPARK;Critico;Proyector
2804;8546;8;2982;34245;UDLAPARK;Critico;Computadora de Escritorio
2805;3797;1;334;2935;UDLAPARK;Bueno;Laptop
2806;916;6;224;19931;GRANADOS;Critico;Laptop
2807;6465;6;2144;7839;UDLAPARK;Regular;Laptop
2808;738;0;0;893;GRANADOS;Excelente;Laptop
2809;550;0;0;6283;UDLAPARK;Bueno;Computadora de Escritorio
2810;7453;5;1255;8596;UDLAPARK;Regular;Impresora
2811;168;0;0;2826;COLON;Excelente;Computadora de Escritorio
2812;3212;1;24;5079;UDLAPARK;Bueno;Laptop
2813;6875;2;717;13594;UDLAPARK;Regular;Impresora
2814;1553;0;0;2016;UDLAPARK;Excelente;Computadora de Escritorio
2815;418;1;326;6449;UDLAPARK;Bueno;Computadora de Escritorio
2816;6362;2;60;12257;UDLAPARK;Regular;Proyector
2817;4789;1;182;2044;UDLAPARK;Bueno;Laptop
2818;1469;0;0;2292;COLON;Excelente;Computadora de Escritorio
2819;1523;0;0;2346;UDLAPARK;Excelente;Laptop
2820;3907;0;0;3681;GRANADOS;Bueno;Computadora de Escritorio
2821;9571;5;1804;16287;UDLAPARK;Critico;Servidor
2822;1996;0;0;234;UDLAPARK;Excelente;Computadora de Escritorio
2823;3932;0;0;5952;UDLAPARK;Bueno;Laptop
2824;1174;0;0;1255;UDLAPARK;Excelente;Computadora de Escritorio
2825;1215;0;0;1849;COLON;Excelente;Computadora de Escritorio
2826;500;3;556;10929;UDLAPARK;Regular;Computadora de Escritorio
2827;7003;2;706;11146;UDLAPARK;Regular;Proyector
2828;1619;0;0;1806;COLON;Excelente;Laptop
2829;3215;2;624;7829;GRANADOS;Bueno;Laptop
2830;250;0;0;2074;GRANADOS;Excelente;Proyector
2831;3983;2;525;790;UDLAPARK;Bueno;Computadora de Escritorio
2832;6243;1;285;9793;UDLAPARK;Regular;Servidor
2833;961;0;0;2337;GRANADOS;Excelente;Servidor
2834;2255;0;0;1704;UDLAPARK;Excelente;Proyector
2835;3452;0;0;5385;GRANADOS;Bueno;Laptop
2836;8643;6;2206;23758;UDLAPARK;Critico;Computadora de Escritorio
2837;9164;3;686;31541;UDLAPARK;Critico;Computadora de Escritorio
2838;250;0;0;2109;GRANADOS;Excelente;Computadora de Escritorio
2839;6627;1;265;7875;COLON;Regular;Laptop
2840;3327;0;0;6979;COLON;Bueno;Laptop
2841;482;1;27;236;GRANADOS;Bueno;Servidor
2842;6344;3;1055;7213;GRANADOS;Regular;Computadora de Escritorio
2843;871;4;1411;16632;UDLAPARK;Critico;Proyector
2844;8647;6;2069;24816;UDLAPARK;Critico;Computadora de Escritorio
2845;5184;1;194;7523;UDLAPARK;Bueno;Laptop
2846;3711;1;359;7432;UDLAPARK;Bueno;Computadora de Escritorio
2847;6471;3;718;1326;GRANADOS;Regular;Proyector
2848;1102;0;0;1993;GRANADOS;Excelente;Laptop
2849;2839;0;0;6936;GRANADOS;Bueno;Laptop
2850;4412;0;0;6926;UDLAPARK;Bueno;Computadora de Escritorio
2851;6804;1;299;12145;GRANADOS;Regular;Computadora de Escritorio
2852;846;0;0;1894;UDLAPARK;Excelente;Computadora de Escritorio
2853;1802;0;0;1904;GRANADOS;Excelente;Proyector
